myScore,Num. people in role,Num. transfers to role,Num. transfers from role,Total years in role,Mean years in role,Mean % career in role,Role
0.12678142815036283,7,2,6,23.5,3.3571428571428572,38.034428445108844,Counsellor and Head of Chancery Embassy Venezuela
0.12672045562411011,2,2,2,6.0,3.0,12.672045562411011,Deputy Under-Secretary for Foreign and Commonwealth Affairs (Europe)
0.12646348730112827,9,9,8,21.5,2.3888888888888888,11.241198871211402,Deputy Under-Secretary for Foreign Affairs (Political)
0.12645330112721417,6,1,4,24.0,4.0,50.58132045088567,Consul-General Lisbon
0.12609657764846241,13,9,13,40.5,3.1153846153846154,18.213950104777904,Head of Near East and North Africa Department Foreign and Commonwealth Office
0.12552447552447552,3,2,3,11.5,3.8333333333333335,18.82867132867133,Commercial Counsellor Israel
0.12543734043734045,13,2,9,46.5,3.5769230769230771,56.446803196803195,Deputy High Commissioner Jamaica
0.12507243719053734,5,2,5,21.5,4.2999999999999998,31.268109297634332,Counsellor (Information) France
0.12504702899439743,6,2,5,25.0,4.166666666666667,31.261757248599359,Head of Establishment and Organization Department Foreign Office
0.125,1,2,2,2.5,2.5,12.5,Minister Iraq
0.125,1,2,2,1.5,1.5,12.5,Secretary of Legation Greece  (did not proceed)
0.125,1,1,1,3.5,3.5,12.5,High Commissioner to Tanganykia
0.125,1,1,1,3.5,3.5,12.5,Deputy Under-Secretary for Commonwealth Relations/Affairs (Political/Defence and Far East)
0.125,1,1,1,2.5,2.5,12.5,Head of Western Economic Development Department Commonwealth Office
0.125,1,1,1,2.5,2.5,12.5,Head of West Africa Department Foreign and Commonwealth Office
0.125,1,1,1,2.5,2.5,12.5,Director Russia South Caucasus and Central Asia Foreign and Commonwealth Office
0.125,1,1,1,2.5,2.5,12.5,Director Political Warfare Executive
0.125,1,1,1,2.5,2.5,12.5,Director Personnel/Human Resources Foreign and Commonwealth Office
0.125,1,1,1,2.5,2.5,12.5,Deputy Under-Secretary for Foreign Affairs and Commonwealth Affairs and Chief of Administration
0.125,1,1,1,2.5,2.5,12.5,Counsellor and Head of Chancery U.K. delegation to N.A.T.O.
0.125,1,1,1,2.5,2.5,12.5,Counmsellor Embassy Iran
0.125,1,1,1,2.5,2.5,12.5,Chief Inspector
0.125,1,1,1,2.5,2.5,12.5,Assistant Under-Secretary for Foreign and Commonwealth Affairs (Northern Asia)  (Northern Asia and Pacific) 1994-1995
0.125,1,1,1,2.5,2.5,12.5,Assistant Under-Secretary for Commonwealth Relations (Establishments and Organization)
0.125,1,1,1,2.5,2.5,12.5,Assistant Under-Secretary Central Policy Review Staff Cabinet Office
0.125,1,1,1,2.5,2.5,12.5,Assistant Under-Secetary for Foreign and Commonwealth Affairs (Transport and Energy)
0.125,1,1,1,2.5,2.5,12.5,Ambassador to the European Community
0.125,1,1,1,2.5,2.5,12.5,Ambassador to Zaire and the Congo
0.125,1,1,1,1.5,1.5,12.5,Minister to Vietnam
0.125,1,1,1,1.5,1.5,12.5,Head of Security Coordination Department Foreign and Commonwealth Office
0.125,1,1,1,1.5,1.5,12.5,Head of Drugs International Crime and Terrorism Department Foreign and Commonwealth Office
0.1246680642907058,3,2,3,7.5,2.5,18.70020964360587,Head of Far East Department Foreign and Commonwealth Office
0.12437415139831082,8,7,8,24.0,3.0,14.214188731235522,Head of Far Eastern Department Foreign and Commonwealth Office
0.12371794871794871,2,1,2,8.0,4.0,24.743589743589741,Head of the Economic Relations Department Foreign Office
0.12355769230769231,2,1,2,8.0,4.0,24.711538461538463,Economic Counsellor Russia
0.12340726860170492,13,12,15,32.5,2.5,15.425908575213116,Counsellor Embassy Italy
0.12335526315789473,2,1,2,5.0,2.5,24.671052631578945,Economic and Commercial Counsellor Singapore
0.12334682506307822,4,3,5,15.0,3.75,20.557804177179705,Counsellor and Head of Chancery Embassy U.S.A.
0.12328767123287671,1,1,1,4.5,4.5,12.328767123287671,Minister to Italy
0.12321113289081852,10,7,13,36.0,3.6000000000000001,22.882067536866295,Commercial Counsellor Indonesia
0.12312312312312312,2,2,2,4.0,2.0,12.312312312312311,Counsellor and Head of Chancery High Commission Kenya
0.12309292144799802,4,4,4,12.0,3.0,12.309292144799802,Political Director Foreign and Commonwealth Office
0.12303277684375244,6,3,5,20.0,3.3333333333333335,20.505462807292073,Counsellor and Head of Chancery Embassy Iraq
0.12280701754385964,1,1,1,3.5,3.5,12.280701754385964,Senior Deputy Under-Secretary for Foreign Affairs (Defence and Intelligence)
0.12235228539576365,2,2,2,5.0,2.5,12.235228539576365,Director-General European Union Foreign and Commonwealth Office
0.12224085540649006,3,2,3,10.5,3.5,18.33612831097351,Charge d’Affaires Iran
0.12208923472455555,16,8,15,41.0,2.5625,22.891731510854164,Counsellor Embassy Brazil
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Permanent Representative Conference on Security and Co-operation in Europe
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Head of Personnel Management Department Foreign and Commonwealth Office
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Head of Maritme Aviation and Environment Department Foreign and Commonwealth Office
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Head of East and General Africa Department Commonwealth Relations Office
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Head of Constitutional and Nationality Department Commonwealth Relations Office
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Head of Central Africa and Territories Department Foreign and Commonwealth Office
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Director-General Overseas Trade Services
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Director Resources Foreign and Commonwealth Office
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Deputy Secretary and Security and Intelligence Co-ordinator Cabinet Office
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Deputy High Commissioner to Rhodesia
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Assistant Under-Secretary of State for Foreign and Commonwealth Affairs (Western and Southern Europe) and Deputy Political Director
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Assistant Under-Secretary for Foreign and Commonwealth Affairs (Central and Southern Africa)
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Assistant Under-Secretary (Asia) Overseas Development Administration
0.12195121951219512,1,1,1,2.5,2.5,12.195121951219512,Assistant Director European Union External Foreign and Commonwealth Office
0.12190476190476192,2,2,3,5.0,2.5,18.285714285714288,Head of China and Hong Kong Department Foreign and Commonwealth Office
0.12162864547732968,8,5,7,21.0,2.625,17.028010366826159,Head of Africa (Equatorial) Department Foreign and Commonwealth Office
0.12146663982917354,4,3,4,12.0,3.0,16.19555197722314,Secretary of Embassy (Counsellor) Austria-Hungary
0.12103230875404788,5,2,5,16.5,3.2999999999999998,30.258077188511972,Consul-General Edmonton
0.1206896551724138,1,1,1,3.5,3.5,12.068965517241379,Political Adviser Far East Command
0.1206896551724138,1,1,1,3.5,3.5,12.068965517241379,Deputy Under-Secretary for Foreign Affairs (Information and Cultural Affairs)
0.1206896551724138,1,1,1,3.5,3.5,12.068965517241379,Assistant Under-Secretary for Foreign Affairs (Information and Cultural Affairs)
0.1206896551724138,1,1,1,3.5,3.5,12.068965517241379,Assistant Under-Secretary for Commonwealth Relations/Commonwealth Affairs (Central Africa)
0.12065100639798254,7,2,6,22.5,3.2142857142857144,36.195301919394765,Deputy High Commissioner Ibadan Nigeria
0.12021212950296398,5,2,5,19.5,3.8999999999999999,30.053032375740997,Commercial Counsellor India
0.12,1,1,1,4.5,4.5,12.0,Secretary of Embassy North German Confederation/Prussia
0.12,1,1,1,1.5,1.5,12.0,Minister (Commercial) China
0.12,1,1,1,1.5,1.5,12.0,Deputy Under- secretary for Foreign Affairs (Economic)
0.12,1,1,1,1.5,1.5,12.0,Counsellor Embassy Morocco
0.11989533688440333,4,3,4,11.0,2.75,15.986044917920445,Head of General Department Commonwealth Relations Office
0.11980709349130403,4,1,3,12.0,3.0,35.942128047391208,Commercial Counsellor Philippines
0.11958638583638581,5,3,5,13.5,2.7000000000000002,19.931064306064304,Counsellor Embassy United Arab Republic
0.11939102564102563,2,1,2,6.0,3.0,23.878205128205128,Counsellor (Political and Economic) Embassy China
0.11933786702646176,5,3,5,15.5,3.1000000000000001,19.889644504410292,Counsellor and Head of Chancery Embassy Brazil
0.11904761904761904,1,1,1,2.5,2.5,11.904761904761903,Press Secretary to the Prime Minister
0.11904761904761904,1,1,1,2.5,2.5,11.904761904761903,Head of Establishment/Personnel Department Commonwealth Relations Office
0.11904761904761904,1,1,1,2.5,2.5,11.904761904761903,Head of Dar East and Pacific Department Commonwealth Office
0.11904761904761904,1,1,1,2.5,2.5,11.904761904761903,Director of Information Foreign and Commonwealth Office
0.11904761904761904,1,1,1,2.5,2.5,11.904761904761903,Deputy Under-Secretary for Foreign and Commonwealth Affairs (Africa and the Middle East)
0.11904761904761904,1,1,1,2.5,2.5,11.904761904761903,Deputy Secretary (Overseas and Defence) Cabinet Office  Chairman Joint Intelligence Committee 1997-2000 and Intelligence and Security Co-ordinator Cabinet Office 1999-2000
0.11904761904761904,1,1,1,2.5,2.5,11.904761904761903,Assistant Under-Secretary for Foreign and Commonwealth Affairs/Director Change Management
0.11904761904761904,1,1,1,2.5,2.5,11.904761904761903,Assistant Under-Secretary for Foreign and Commonwealth Affairs (Culture and Information)
0.11904761904761904,1,1,1,2.5,2.5,11.904761904761903,Assistant Under-Secretary for Foreign and Commonwealth Affairs (Conferences)
0.11899038461538461,2,3,2,4.0,2.0,7.9326923076923075,Senior Deputy Under-Secretary for Foreign and Commonwealth Affairs
0.1180952380952381,3,2,3,7.5,2.5,17.714285714285715,Head of Marine and Transport Department Foreign and Commonwealth Office
0.11805555555555555,2,2,2,5.0,2.5,11.805555555555555,Assistant Under-Secretary for Foreign Affairs (Middle East/Far East)
0.11794117647058823,2,1,2,5.0,2.5,23.588235294117645,Head of Administration Department Commonwealth Relations Office
0.11692900527486993,14,2,9,56.0,4.0,52.618052373691469,Commercial Counsellor China
0.11666666666666667,1,1,1,3.5,3.5,11.666666666666666,Economic and Financial Counsellor France
0.11666666666666667,1,1,1,3.5,3.5,11.666666666666666,Director of Foreign Division Department of Overseas Trade
0.11640071235042987,9,8,9,21.5,2.3888888888888888,13.095080139423359,Head of Western Department Foreign Office
0.11634199134199134,2,3,3,5.0,2.5,11.634199134199132,Minister Iran
0.1163266463572725,4,1,4,21.0,5.25,46.530658542908995,Consul-General Cologne
0.11627906976744186,1,1,1,2.5,2.5,11.627906976744185,Minister/Ambassador to Yugoslavia
0.11627906976744186,1,1,1,2.5,2.5,11.627906976744185,Minister (Trusteeship Affairs) United Nations Organization New York
0.11627906976744186,1,1,1,2.5,2.5,11.627906976744185,Director-General (Defence and Intelligence) Foreign and Commonwealth Office
0.11627906976744186,1,1,1,2.5,2.5,11.627906976744185,Deputy Under-Secretary for Foreign and Commonwealth Affairs (Defence and Intelligence and Information and Culture)
0.11627906976744186,1,1,1,2.5,2.5,11.627906976744185,Deputy High Commissioner/Counsellor and Head of Chancery South Arabia
0.11627906976744186,1,1,1,2.5,2.5,11.627906976744185,Assistant Under-Secretary for Foreign and Commonwealth Affairs (Central and Eastern Europe)
0.11627906976744186,1,1,1,2.5,2.5,11.627906976744185,Assistant Under-Secretary for Foreign Affairs (United Nations Organization and Eastern Europe)
0.11627906976744186,1,1,1,2.5,2.5,11.627906976744185,Assistant Under-Secretary for Commonwealth Relations (United Nations Organization Western and Middle East)
0.11627906976744186,1,1,1,2.5,2.5,11.627906976744185,Ambasador to the United Nations Organizations Geneva
0.11600203299710689,3,1,3,14.5,4.833333333333333,34.80060989913207,Minister Resident Siam
0.11579333184920174,9,9,9,22.5,2.5,11.579333184920173,Assistant Under-Secretary for Foreign and Commonwealth Affairs (Defence)
0.11561994476168991,9,11,10,19.5,2.1666666666666665,10.510904069244537,Senior Civilian Instructor Imperial Defence College
0.11538461538461539,2,1,2,6.0,3.0,23.076923076923077,Head of Hong Kong and Indian Ocean Department Foreign and Commonwealth Office
0.11521311291048135,4,4,4,8.0,2.0,11.521311291048136,Director Iraq Foreign and Commonwealth Office
0.11506024641829819,5,5,5,12.5,2.5,11.50602464182982,Minister Embassy France
0.11490531614075143,10,10,10,24.0,2.3999999999999999,11.490531614075143,Deputy Under-Secretary for Foreign and Commonwealth Affairs (Economic)
0.11485767055394247,9,3,8,28.5,3.1666666666666665,30.628712147717991,Counsellor and Head of Chancery Embassy Cuba
0.11473611952734435,5,1,4,18.5,3.7000000000000002,45.894447810937741,Counsellor and Deputy Head of Mission Czech Republic
0.11445771490414347,4,4,4,10.0,2.5,11.445771490414348,Deputy Under-Secretary for Foreign and Commonwealth Affairs (Middle East and Africa)
0.11440092165898617,3,3,3,6.5,2.1666666666666665,11.440092165898617,Director-General Political Foreign and Commonwealth Office
0.11437908496732026,2,2,3,4.0,2.0,17.156862745098039,Head of Aviation and Telecommunications Department Foreign and Commonwealth Office
0.11388888888888891,3,1,3,13.5,4.5,34.166666666666671,Economic and Commercial Counsellor Belgium
0.11371354743447766,7,1,6,29.5,4.2142857142857144,68.228128460686605,Counsellor and Deputy Head of Mission Hungary
0.11363636363636363,1,1,1,2.5,2.5,11.363636363636363,Head of United Nations Department Commonwealth Relations Office
0.11363636363636363,1,1,1,2.5,2.5,11.363636363636363,Head of Trade Development Department Commonwealth Relations Office
0.11363636363636363,1,1,1,2.5,2.5,11.363636363636363,Head of Southern Africa/Central and Southern Africa Department Foreign and Commonwealth Office
0.11363636363636363,1,1,1,2.5,2.5,11.363636363636363,Head of Hong Kong/China and Hong Kong Department Foreign and Commonwealth Office
0.11363636363636363,1,1,1,2.5,2.5,11.363636363636363,Head of Guidance and Information Policy/Information Policy Department Foreign and Commonwealth Office
0.11363636363636363,1,1,1,2.5,2.5,11.363636363636363,Director Resources and Chief Inspector Foreign and Commonwealth Office
0.11363636363636363,1,1,1,2.5,2.5,11.363636363636363,Director Business Group British Trade International
0.11363636363636363,1,1,1,2.5,2.5,11.363636363636363,Deputy Under-Secretary for Foreign Affairs (Disarmament and Intelligence)
0.11363636363636363,1,1,1,2.5,2.5,11.363636363636363,Counsellor/Deputy High Commissioner Singapore
0.11363636363636363,1,1,1,2.5,2.5,11.363636363636363,Counsellor and Deputy Head of Mission South Africa
0.11363636363636363,1,1,1,2.5,2.5,11.363636363636363,Assistant Under-Secretary for Foreign Affairs (Central Europe America and Consular)
0.11324786324786325,2,3,3,4.0,2.0,11.324786324786325,Head of China and Korea Department Foreign Office
0.11313639220615965,2,1,2,9.0,4.5,22.62727844123193,Head of European Community (External) Department Foreign and Commonwealth Office
0.11302306930225975,3,3,3,7.5,2.5,11.302306930225974,Assistant Under-Secretary for Foreign and Commonwealth Affairs Deputy Chief Clerk and Chief Inspector
0.11275557762430363,8,5,8,24.0,3.0,18.040892419888582,Counsellor Embassy South Vietnam
0.11237127243309772,8,4,7,24.0,3.0,19.6649726757921,Head of American Department Foreign Office
0.11234642482537582,8,4,8,31.0,3.875,22.469284965075165,Counsellor and Head of Chancery Embassy Norway
0.11231791061578295,3,2,3,8.5,2.8333333333333335,16.847686592367442,Head of European Union (External) Department Foreign and Commonwealth Office
0.11224353116949193,16,10,16,49.0,3.0625,17.958964987118708,Counsellor High Commission India
0.1119298245614035,2,1,2,7.0,3.5,22.385964912280702,Deputy Head U.K. Delegation to the O.E.C.D.
0.1117109634551495,2,2,2,4.0,2.0,11.17109634551495,Assistant Under-Secretary for Foreign and Commonwealth Affairs (Economic and Commercial)
0.11165134037804846,7,2,6,24.5,3.5,33.495402113414535,Counsellor and Deputy Head of Mission Jordan
0.11160714285714285,2,2,2,5.0,2.5,11.160714285714285,Deputy Under-Secretary for Foreign and Commonwealth Affairs (Americas Asia and Africa)
0.11137820512820513,2,2,2,5.0,2.5,11.137820512820513,Principal Private Secretary to Foreign Secretary
